station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE
WA012,2020,7,2.2584,4.108546733856201,4.747095584869385,2.509291648864746,5.315255641937256,3.2309014797210693,4.443575859069824
WA012,2020,8,0.011,0.4165628254413605,0.8141506314277649,0.0903717800974845,0.5356218814849854,0.5413115620613098,0.4838709533214569
WA012,2020,9,4.46,5.480906963348389,3.543532133102417,5.530396461486816,9.110265731811523,5.612585067749023,3.825019598007202
WA012,2020,10,3.7403,4.91653299331665,5.152383327484131,4.964959621429443,4.009367942810059,5.877421379089356,5.879004955291748
WA012,2020,11,1.524,1.6649916172027588,2.532409906387329,1.1770727634429932,2.0478248596191406,1.4779268503189087,1.3750064373016355
WA012,2020,12,0.4758,1.0733402967453003,1.375246524810791,0.5351148247718811,0.9258742332458496,0.7757334113121033,0.4032300114631653
WA013,2001,1,0.0,0.0013301379512995,0.0009134822757914662,0.0,9.441775361551665e-09,0.0028699589893221,0.0
WA013,2001,2,0.0,0.0055226306430995,0.0011192760430276,0.0,1.478008698541089e-06,0.0296080447733402,0.0
WA013,2001,3,0.0,0.0293804127722978,0.0007209705654531717,0.0019670906476676,3.5390323773754062e-06,0.0171547699719667,0.0
WA013,2001,4,0.82,0.7628141641616821,0.071727879345417,0.9504604935646056,0.6792444586753845,0.9932041168212892,0.8499334454536438
WA013,2001,5,0.5994,2.2370991706848145,1.002719163894653,1.7166060209274292,1.406403660774231,2.508790969848633,2.2398135662078857
WA013,2001,6,4.855,3.3650319576263428,2.058407783508301,6.107641220092773,2.411794424057007,4.419069290161133,3.399876594543457
WA013,2001,7,11.8503,6.883808135986328,8.611159324645996,11.64959716796875,6.455452919006348,8.462695121765137,8.41314697265625
WA013,2001,8,12.6945,8.046256065368652,8.078690528869629,13.768619537353516,7.559169769287109,8.707916259765625,10.538131713867188
WA013,2001,9,4.4513,4.582753658294678,3.051236629486084,5.568783760070801,2.181559801101685,4.419402122497559,4.331121921539307
WA013,2001,10,0.0,0.0766492411494255,0.0257667768746614,0.0039341812953352,0.0401249304413795,0.1058544591069221,0.0
WA013,2001,11,0.0,0.00020408544514793905,0.0009435073006898164,0.0,2.162567398045212e-06,0.0672245547175407,0.0
WA013,2001,12,0.0,0.0016802009195089,0.000996932853013277,0.0,9.818611488299211e-07,0.1102327406406402,0.0
WA013,2002,1,0.0,0.00022181258827913555,0.0011760267661884,0.0,2.554578486524406e-07,0.0002821909147314728,0.0
WA013,2002,2,0.0,0.01180150359869,0.0012564886128529,0.0059012719430029,5.069371127319755e-07,0.0019575417973101,0.0
WA013,2002,3,0.0,0.0907274931669235,0.0013602003455162,0.101418986916542,0.0198647249490022,0.111967884004116,0.0
WA013,2002,4,0.028,0.5868827104568481,0.0125941988080739,0.2740064859390259,0.282166987657547,0.5389482378959656,0.0333333350718021
WA013,2002,5,0.0261,0.6585061550140381,0.0611981302499771,0.1594426482915878,0.5000250339508057,0.6938603520393372,0.3709493577480316
WA013,2002,6,2.0493,3.5486035346984863,0.9604279398918152,2.8348605632781982,1.648994207382202,3.3223817348480225,1.8749319314956665
WA013,2002,7,6.5287,7.399642467498779,4.637019634246826,6.242830753326416,4.593536376953125,7.3368682861328125,6.5886006355285645
WA013,2002,8,7.5071,6.964335918426514,4.489072799682617,7.902538776397705,4.831746578216553,5.800125598907471,6.308337688446045
WA013,2002,9,4.751,6.508242130279541,3.761226177215576,4.902523994445801,3.3782436847686768,6.04561185836792,5.364413738250732
WA013,2002,10,1.9097,0.9621798396110536,1.4099993705749512,2.0236716270446777,0.9458826184272766,1.5382015705108645,1.3688856363296509
WA013,2002,11,0.0,0.0133091118186712,0.0247731227427721,0.0059012719430029,5.749368980900728e-08,0.0,0.0
WA013,2002,12,0.0,0.0015578491147607,0.0012045524781569,0.0032812454737722,1.4010735185365777e-06,0.0006396585376933217,0.0
WA013,2003,1,0.0,0.002023349283263,0.0010091374861076,0.0,4.72431611342472e-06,0.0350272804498672,0.0
WA013,2003,2,0.0,0.0095019675791263,0.0013480955967679,0.0078683625906705,0.0080010518431663,0.0237986966967582,0.0
